full_address,n,newest_created,oldest_created,newest_close,row_n,cum_houses,cumsum_wo,cumpct_wo
2133 E NORTH AVE,1,2017-12-04T09:39:00Z,2017-12-04T09:39:00Z,2017-12-06T00:00:00Z,9304,0.7202910892622126,25606,0.8763475820527739
2133 E OLIVER ST,1,2017-02-10T14:22:00Z,2017-02-10T14:22:00Z,2017-02-17T00:00:00Z,9305,0.7203685066191841,25607,0.8763818063588761
2133 E PRESTON ST,1,2017-07-10T14:48:00Z,2017-07-10T14:48:00Z,2017-07-12T00:00:00Z,9306,0.7204459239761555,25608,0.8764160306649783
2133 W MULBERRY ST,1,2017-05-25T09:30:00Z,2017-05-25T09:30:00Z,2017-05-26T00:00:00Z,9307,0.7205233413331269,25609,0.8764502549710804
2134  DRUID HILL AVE,1,2016-12-22T15:17:00Z,2016-12-22T15:17:00Z,2017-01-04T00:00:00Z,9308,0.7206007586900983,25610,0.8764844792771826
2134  HOLLINS ST,1,2017-12-20T14:19:00Z,2017-12-20T14:19:00Z,2017-12-22T00:00:00Z,9309,0.7206781760470697,25611,0.8765187035832849
2134  KOKO LANE,1,2019-03-09T22:07:00Z,2019-03-09T22:07:00Z,2019-03-26T00:00:00Z,9310,0.7207555934040412,25612,0.876552927889387
2134 W BALTIMORE ST,1,2016-07-12T08:46:00Z,2016-07-12T08:46:00Z,2016-07-13T00:00:00Z,9311,0.7208330107610126,25613,0.8765871521954892
2135  ASHBURTON ST,1,2016-09-01T22:00:00Z,2016-09-01T22:00:00Z,2016-09-06T00:00:00Z,9312,0.720910428117984,25614,0.8766213765015914
2135  HARFORD ROAD,1,2018-12-05T15:45:00Z,2018-12-05T15:45:00Z,2018-12-07T00:00:00Z,9313,0.7209878454749555,25615,0.8766556008076937
2135  HERBERT ST,1,2018-01-08T08:02:00Z,2018-01-08T08:02:00Z,2018-01-10T00:00:00Z,9314,0.721065262831927,25616,0.8766898251137958
2135  JEFFERSON ST,1,2017-07-08T22:00:00Z,2017-07-08T22:00:00Z,2017-07-12T00:00:00Z,9315,0.7211426801888984,25617,0.876724049419898
2135  MCHENRY ST,1,2017-01-26T11:14:00Z,2017-01-26T11:14:00Z,2017-02-03T00:00:00Z,9316,0.7212200975458698,25618,0.8767582737260002
2135 E OLIVER ST,1,2018-08-20T14:26:00Z,2018-08-20T14:26:00Z,2018-08-21T00:00:00Z,9317,0.7212975149028412,25619,0.8767924980321024
2136  DIVISION ST,1,2019-03-20T15:13:00Z,2019-03-20T15:13:00Z,2019-03-27T00:00:00Z,9318,0.7213749322598126,25620,0.8768267223382046
2136  WILKENS AVE,1,2016-07-18T22:00:00Z,2016-07-18T22:00:00Z,2016-07-21T00:00:00Z,9319,0.7214523496167841,25621,0.8768609466443068
2136 N FULTON AVE,1,2018-03-20T13:13:00Z,2018-03-20T13:13:00Z,2018-03-21T00:00:00Z,9320,0.7215297669737555,25622,0.876895170950409
2137 W BALTIMORE ST,1,2016-08-31T16:10:00Z,2016-08-31T16:10:00Z,2016-09-01T00:00:00Z,9321,0.7216071843307269,25623,0.8769293952565111
2137 W FAYETTE ST,1,2018-07-30T22:00:00Z,2018-07-30T22:00:00Z,2018-07-31T00:00:00Z,9322,0.7216846016876984,25624,0.8769636195626134
2137 W LEXINGTON ST,1,2018-12-14T14:35:00Z,2018-12-14T14:35:00Z,2018-12-27T00:00:00Z,9323,0.7217620190446699,25625,0.8769978438687156
2138  VINE ST,1,2017-03-29T14:49:00Z,2017-03-29T14:49:00Z,2017-03-30T00:00:00Z,9324,0.7218394364016413,25626,0.8770320681748177
2138 E OLIVER ST,1,2016-07-06T22:00:00Z,2016-07-06T22:00:00Z,2016-07-08T00:00:00Z,9325,0.7219168537586127,25627,0.8770662924809199
2139 W FAYETTE ST,1,2018-05-23T09:14:00Z,2018-05-23T09:14:00Z,2018-05-29T00:00:00Z,9326,0.7219942711155841,25628,0.8771005167870222
214 S BRUCE ST,1,2016-10-03T14:58:00Z,2016-10-03T14:58:00Z,2016-10-04T00:00:00Z,9327,0.7220716884725555,25629,0.8771347410931243
214 S PAYSON ST,1,2019-04-22T16:26:00Z,2019-04-22T16:26:00Z,2019-04-26T00:00:00Z,9328,0.722149105829527,25630,0.8771689653992265
2140  DRUID HILL AVE,1,2018-01-29T14:34:00Z,2018-01-29T14:34:00Z,2018-02-01T00:00:00Z,9329,0.7222265231864984,25631,0.8772031897053287
2141  DRUID HILL AVE,1,2019-04-25T15:22:00Z,2019-04-25T15:22:00Z,2019-05-01T00:00:00Z,9330,0.7223039405434698,25632,0.877237414011431
2143  CHELSEA TERR,1,2017-05-29T22:00:00Z,2017-05-29T22:00:00Z,2017-06-01T00:00:00Z,9331,0.7223813579004413,25633,0.8772716383175331
2144  VINE ST,1,2016-05-20T09:05:00Z,2016-05-20T09:05:00Z,2016-05-23T00:00:00Z,9332,0.7224587752574128,25634,0.8773058626236353
2144  WALBROOK AVE,1,2017-08-16T12:46:00Z,2017-08-16T12:46:00Z,2017-08-23T00:00:00Z,9333,0.7225361926143842,25635,0.8773400869297375
2145 W FAYETTE ST,1,2018-06-08T22:00:00Z,2018-06-08T22:00:00Z,2018-06-12T00:00:00Z,9334,0.7226136099713556,25636,0.8773743112358396
2146  WILKENS AVE,1,2016-03-17T13:44:00Z,2016-03-17T13:44:00Z,2016-03-18T00:00:00Z,9335,0.722691027328327,25637,0.8774085355419419
2147  HARFORD ROAD,1,2016-02-17T13:12:00Z,2016-02-17T13:12:00Z,2016-02-18T00:00:00Z,9336,0.7227684446852984,25638,0.8774427598480441
2147  VINE ST,1,2019-04-27T10:22:00Z,2019-04-27T10:22:00Z,2019-05-29T00:00:00Z,9337,0.7228458620422699,25639,0.8774769841541463
2147 W LEXINGTON ST,1,2019-04-10T16:02:00Z,2019-04-10T16:02:00Z,2019-04-30T00:00:00Z,9338,0.7229232793992413,25640,0.8775112084602484
2148  HOLLINS ST,1,2017-11-16T15:07:00Z,2017-11-16T15:07:00Z,2017-11-25T00:00:00Z,9339,0.7230006967562127,25641,0.8775454327663507
2149  HOMEWOOD AVE,1,2016-01-04T22:00:00Z,2016-01-04T22:00:00Z,2016-01-05T00:00:00Z,9340,0.7230781141131841,25642,0.8775796570724529
215 N BRUCE ST,1,2016-04-13T17:57:00Z,2016-04-13T17:57:00Z,2016-04-18T00:00:00Z,9341,0.7231555314701557,25643,0.877613881378555
215 N KENWOOD AVE,1,2016-12-06T22:00:00Z,2016-12-06T22:00:00Z,2016-12-13T00:00:00Z,9342,0.7232329488271271,25644,0.8776481056846572
215 S CALHOUN ST,1,2018-11-27T22:00:00Z,2018-11-27T22:00:00Z,2018-12-10T00:00:00Z,9343,0.7233103661840985,25645,0.8776823299907595
215 S CATHERINE ST,1,2018-07-26T11:00:00Z,2018-07-26T11:00:00Z,2018-07-30T00:00:00Z,9344,0.7233877835410699,25646,0.8777165542968617
2151  MOUNT HOLLY ST,1,2018-04-16T08:43:00Z,2018-04-16T08:43:00Z,2018-04-17T00:00:00Z,9345,0.7234652008980413,25647,0.8777507786029638
2153  MOUNT HOLLY ST,1,2018-04-16T08:30:00Z,2018-04-16T08:30:00Z,2018-04-17T00:00:00Z,9346,0.7235426182550128,25648,0.877785002909066
2154  HOLLINS ST,1,2018-05-28T22:00:00Z,2018-05-28T22:00:00Z,2018-05-29T00:00:00Z,9347,0.7236200356119842,25649,0.8778192272151683
2155  HOLLINS ST,1,2018-02-06T22:00:00Z,2018-02-06T22:00:00Z,2018-02-07T00:00:00Z,9348,0.7236974529689556,25650,0.8778534515212704
2157  HOLLINS ST,1,2019-05-01T15:25:00Z,2019-05-01T15:25:00Z,2019-05-06T00:00:00Z,9349,0.723774870325927,25651,0.8778876758273726
216 E BIDDLE ST,1,2016-02-01T15:05:00Z,2016-02-01T15:05:00Z,2016-02-03T00:00:00Z,9350,0.7238522876828986,25652,0.8779219001334748
216 S BRUCE ST,1,2019-03-19T10:51:00Z,2019-03-19T10:51:00Z,2019-04-04T00:00:00Z,9351,0.72392970503987,25653,0.8779561244395769
216 S CAREY ST,1,2017-11-24T14:07:00Z,2017-11-24T14:07:00Z,2017-11-29T00:00:00Z,9352,0.7240071223968414,25654,0.8779903487456792
216 S FULTON AVE,1,2017-11-16T15:34:00Z,2017-11-16T15:34:00Z,2017-11-30T00:00:00Z,9353,0.7240845397538128,25655,0.8780245730517814
216 S PAYSON ST,1,2018-12-26T16:13:00Z,2018-12-26T16:13:00Z,2019-01-10T00:00:00Z,9354,0.7241619571107842,25656,0.8780587973578836
216 S ROBINSON ST,1,2016-08-11T19:29:00Z,2016-08-11T19:29:00Z,2016-08-16T00:00:00Z,9355,0.7242393744677557,25657,0.8780930216639857
2164  HOLLINS ST,1,2018-09-13T09:05:00Z,2018-09-13T09:05:00Z,2018-09-14T00:00:00Z,9356,0.7243167918247271,25658,0.878127245970088
2168  HOLLINS ST,1,2017-12-05T11:34:00Z,2017-12-05T11:34:00Z,2017-12-12T00:00:00Z,9357,0.7243942091816985,25659,0.8781614702761902
217  FURROW ST,1,2018-05-21T22:00:00Z,2018-05-21T22:00:00Z,2018-05-22T00:00:00Z,9358,0.7244716265386699,25660,0.8781956945822923
217 S PULASKI ST,1,2016-05-03T16:16:00Z,2016-05-03T16:16:00Z,2016-05-06T00:00:00Z,9359,0.7245490438956415,25661,0.8782299188883945
217 W FRANKLIN ST,1,2016-11-04T15:30:00Z,2016-11-04T15:30:00Z,2016-11-07T00:00:00Z,9360,0.7246264612526129,25662,0.8782641431944967
2176  HOLLINS ST,1,2017-11-18T22:00:00Z,2017-11-18T22:00:00Z,2017-11-25T00:00:00Z,9361,0.7247038786095843,25663,0.878298367500599
218 N FULTON AVE,1,2017-09-13T15:45:00Z,2017-09-13T15:45:00Z,2017-09-14T00:00:00Z,9362,0.7247812959665557,25664,0.8783325918067011
218 N LUZERNE AVE,1,2017-11-14T22:00:00Z,2017-11-14T22:00:00Z,2017-11-17T00:00:00Z,9363,0.7248587133235271,25665,0.8783668161128033
219 S WOODYEAR ST,1,2016-04-01T15:22:00Z,2016-04-01T15:22:00Z,2016-04-05T00:00:00Z,9364,0.7249361306804986,25666,0.8784010404189055
22 N WHEELER AVE,1,2017-04-18T14:22:00Z,2017-04-18T14:22:00Z,2017-04-20T00:00:00Z,9365,0.72501354803747,25667,0.8784352647250077
220  LONGWOOD ROAD,1,2018-10-04T22:00:00Z,2018-10-04T22:00:00Z,2018-10-11T00:00:00Z,9366,0.7250909653944414,25668,0.8784694890311099
220 N BELNORD AVE,1,2016-09-29T22:00:00Z,2016-09-29T22:00:00Z,2016-10-03T00:00:00Z,9367,0.7251683827514128,25669,0.8785037133372121
220 N FULTON AVE,1,2017-08-10T13:51:00Z,2017-08-10T13:51:00Z,2017-08-11T00:00:00Z,9368,0.7252458001083844,25670,0.8785379376433143
220 N MOUNT ST,1,2018-12-28T08:46:00Z,2018-12-28T08:46:00Z,2019-01-03T00:00:00Z,9369,0.7253232174653558,25671,0.8785721619494165
220 N ROSE ST,1,2016-03-09T10:23:00Z,2016-03-09T10:23:00Z,2016-03-15T00:00:00Z,9370,0.7254006348223272,25672,0.8786063862555187
220 S SMALLWOOD ST,1,2018-03-30T22:00:00Z,2018-03-30T22:00:00Z,2018-04-05T00:00:00Z,9371,0.7254780521792986,25673,0.8786406105616209
2200  CEDLEY ST,1,2018-01-31T22:00:00Z,2018-01-31T22:00:00Z,2018-02-23T00:00:00Z,9372,0.72555546953627,25674,0.878674834867723
2200  CHELSEA TERR,1,2016-12-23T14:57:00Z,2016-12-23T14:57:00Z,2017-01-04T00:00:00Z,9373,0.7256328868932415,25675,0.8787090591738252
2200  SIDNEY AVE,1,2016-08-08T08:59:00Z,2016-08-08T08:59:00Z,2016-08-09T00:00:00Z,9374,0.7257103042502129,25676,0.8787432834799275
2200 E MADISON ST,1,2017-11-17T14:02:00Z,2017-11-17T14:02:00Z,2017-11-21T00:00:00Z,9375,0.7257877216071843,25677,0.8787775077860296
2200 N ROSEDALE ST,1,2019-06-06T22:00:00Z,2019-06-06T22:00:00Z,2019-07-01T00:00:00Z,9376,0.7258651389641557,25678,0.8788117320921318
2200 W LAFAYETTE AVE NA,1,2018-05-17T16:56:00Z,2018-05-17T16:56:00Z,2018-05-21T00:00:00Z,9377,0.7259425563211271,25679,0.878845956398234
2202  GREENMOUNT AVE,1,2017-10-12T09:25:00Z,2017-10-12T09:25:00Z,2017-10-14T00:00:00Z,9378,0.7260199736780987,25680,0.8788801807043363
2202  ORLEANS ST,1,2017-05-02T14:29:00Z,2017-05-02T14:29:00Z,2017-05-03T00:00:00Z,9379,0.7260973910350701,25681,0.8789144050104384
2202 W LEXINGTON ST,1,2018-09-01T22:00:00Z,2018-09-01T22:00:00Z,2018-09-06T00:00:00Z,9380,0.7261748083920415,25682,0.8789486293165406
2202 W NORTH AVE,1,2018-01-22T10:00:00Z,2018-01-22T10:00:00Z,2018-01-24T00:00:00Z,9381,0.7262522257490129,25683,0.8789828536226428
2203  PRENTISS PL,1,2017-04-24T13:29:00Z,2017-04-24T13:29:00Z,2017-04-25T00:00:00Z,9382,0.7263296431059844,25684,0.879017077928745
2204  PENROSE AVE,1,2018-10-25T22:00:00Z,2018-10-25T22:00:00Z,2018-11-05T00:00:00Z,9383,0.7264070604629558,25685,0.8790513022348472
2204  WHITTIER AVE,1,2017-02-02T14:17:00Z,2017-02-02T14:17:00Z,2017-02-10T00:00:00Z,9384,0.7264844778199272,25686,0.8790855265409494
2205  ANNAPOLIS ROAD,1,2019-06-05T22:00:00Z,2019-06-05T22:00:00Z,2019-06-25T00:00:00Z,9385,0.7265618951768986,25687,0.8791197508470516
2205  CALLOW AVE,1,2017-03-07T22:00:00Z,2017-03-07T22:00:00Z,2017-03-09T00:00:00Z,9386,0.72663931253387,25688,0.8791539751531537
2205  DRUID HILL AVE,1,2018-03-19T15:45:00Z,2018-03-19T15:45:00Z,2018-04-02T00:00:00Z,9387,0.7267167298908416,25689,0.879188199459256
2205  ELSINORE AVE,1,2017-01-09T09:14:00Z,2017-01-09T09:14:00Z,2017-01-19T00:00:00Z,9388,0.726794147247813,25690,0.8792224237653582
2205  HENNEMAN AVE,1,2017-12-06T14:33:00Z,2017-12-06T14:33:00Z,2017-12-07T00:00:00Z,9389,0.7268715646047844,25691,0.8792566480714603
2206  ANGELICA TERR,1,2018-11-29T22:00:00Z,2018-11-29T22:00:00Z,2018-12-05T00:00:00Z,9390,0.7269489819617558,25692,0.8792908723775625
2206  BRYANT AVE,1,2019-03-29T15:33:00Z,2019-03-29T15:33:00Z,2019-04-02T00:00:00Z,9391,0.7270263993187273,25693,0.8793250966836648
2206  CHILHAM ROAD,1,2019-07-14T22:00:00Z,2019-07-14T22:00:00Z,NA,9392,0.7271038166756987,25694,0.8793593209897669
2206  CHRISTIAN ST,1,2019-04-03T22:00:00Z,2019-04-03T22:00:00Z,2019-04-16T00:00:00Z,9393,0.7271812340326701,25695,0.8793935452958691
2206  EAGLE ST,1,2019-04-23T22:00:00Z,2019-04-23T22:00:00Z,2019-05-01T00:00:00Z,9394,0.7272586513896415,25696,0.8794277696019713
2206  PRENTISS PL,1,2018-03-13T11:55:00Z,2018-03-13T11:55:00Z,2018-03-15T00:00:00Z,9395,0.7273360687466129,25697,0.8794619939080736
2207  BAKER ST,1,2018-05-09T22:00:00Z,2018-05-09T22:00:00Z,2018-05-21T00:00:00Z,9396,0.7274134861035845,25698,0.8794962182141757
2207  BOOTH ST,1,2017-12-05T11:33:00Z,2017-12-05T11:33:00Z,2017-12-12T00:00:00Z,9397,0.7274909034605559,25699,0.8795304425202779
2207  PRENTISS PL,1,2017-04-27T09:18:00Z,2017-04-27T09:18:00Z,2017-04-28T00:00:00Z,9398,0.7275683208175273,25700,0.8795646668263801
2207  SIDNEY AVE,1,2019-05-19T22:00:00Z,2019-05-19T22:00:00Z,2019-06-19T00:00:00Z,9399,0.7276457381744987,25701,0.8795988911324822
2207 E CHASE ST,1,2018-09-11T15:46:00Z,2018-09-11T15:46:00Z,2018-09-14T00:00:00Z,9400,0.7277231555314702,25702,0.8796331154385845
2207 E FEDERAL ST,1,2017-02-01T16:46:00Z,2017-02-01T16:46:00Z,2017-02-09T00:00:00Z,9401,0.7278005728884416,25703,0.8796673397446867
2208  SIDNEY AVE,1,2018-01-16T15:02:00Z,2018-01-16T15:02:00Z,2018-02-23T00:00:00Z,9402,0.727877990245413,25704,0.8797015640507889
2209  DRUID HILL AVE,1,2017-01-26T15:48:00Z,2017-01-26T15:48:00Z,2017-02-03T00:00:00Z,9403,0.7279554076023844,25705,0.879735788356891
2209  ELSINORE AVE,1,2017-11-03T22:00:00Z,2017-11-03T22:00:00Z,2017-11-11T00:00:00Z,9404,0.7280328249593558,25706,0.8797700126629933
2209  HOMEWOOD AVE,1,2017-05-17T13:49:00Z,2017-05-17T13:49:00Z,2017-05-19T00:00:00Z,9405,0.7281102423163274,25707,0.8798042369690955
2209  HUNTINGDON AVE,1,2016-04-13T07:45:00Z,2016-04-13T07:45:00Z,2016-04-13T00:00:00Z,9406,0.7281876596732988,25708,0.8798384612751976
2209  ORLEANS ST,1,2017-05-30T14:31:00Z,2017-05-30T14:31:00Z,2017-05-31T00:00:00Z,9407,0.7282650770302702,25709,0.8798726855812998
2209  PRENTISS PL,1,2016-10-26T08:22:00Z,2016-10-26T08:22:00Z,2016-10-27T00:00:00Z,9408,0.7283424943872416,25710,0.87990690988740206
2209 E BIDDLE ST,1,2018-06-06T15:26:00Z,2018-06-06T15:26:00Z,2018-06-07T00:00:00Z,9409,0.72841991174421306,25711,0.8799411341935043
221 N ROSE ST,1,2016-01-19T12:40:00Z,2016-01-19T12:40:00Z,2016-02-03T00:00:00Z,9410,0.7284973291011845,25712,0.8799753584996064
2210  ALLENDALE ROAD,1,2019-04-26T22:00:00Z,2019-04-26T22:00:00Z,2019-04-30T00:00:00Z,9411,0.7285747464581559,25713,0.8800095828057086
2210  BAKER ST,1,2016-08-25T22:00:00Z,2016-08-25T22:00:00Z,2016-08-26T00:00:00Z,9412,0.7286521638151273,25714,0.8800438071118108
2210  CEDLEY ST,1,2017-10-12T15:24:00Z,2017-10-12T15:24:00Z,2017-10-18T00:00:00Z,9413,0.7287295811720987,25715,0.880078031417913
2210  KIRK AVE,1,2018-06-01T15:03:00Z,2018-06-01T15:03:00Z,2018-06-04T00:00:00Z,9414,0.7288069985290703,25716,0.8801122557240152
2210 E CHASE ST,1,2018-02-05T14:17:00Z,2018-02-05T14:17:00Z,2018-02-07T00:00:00Z,9415,0.7288844158860417,25717,0.8801464800301174
2210 W LANVALE ST,1,2017-06-24T22:00:00Z,2017-06-24T22:00:00Z,2017-06-27T00:00:00Z,9416,0.7289618332430131,25718,0.8801807043362195
2211  HARFORD ROAD,1,2017-07-25T15:39:00Z,2017-07-25T15:39:00Z,2017-07-28T00:00:00Z,9417,0.7290392505999845,25719,0.8802149286423218
2211  HENNEMAN AVE,1,2018-12-06T12:30:00Z,2018-12-06T12:30:00Z,2018-12-07T00:00:00Z,9418,0.729116667956956,25720,0.880249152948424
2211  LIBERTY HEIGHTS AVE,1,2018-08-04T22:00:00Z,2018-08-04T22:00:00Z,2018-08-08T00:00:00Z,9419,0.7291940853139274,25721,0.8802833772545262
2211  ORLEANS ST,1,2017-04-13T14:50:00Z,2017-04-13T14:50:00Z,2017-04-19T00:00:00Z,9420,0.7292715026708988,25722,0.8803176015606283
2211  ROSLYN AVE,1,2018-04-11T10:05:00Z,2018-04-11T10:05:00Z,2018-04-16T00:00:00Z,9421,0.7293489200278702,25723,0.8803518258667306
2211 E BIDDLE ST,1,2018-09-20T14:58:00Z,2018-09-20T14:58:00Z,2018-09-26T00:00:00Z,9422,0.7294263373848416,25724,0.8803860501728328
2211 E NORTH AVE,1,2018-08-21T22:00:00Z,2018-08-21T22:00:00Z,2018-08-24T00:00:00Z,9423,0.7295037547418131,25725,0.8804202744789349
2211 N ROSEDALE ST,1,2019-03-24T22:00:00Z,2019-03-24T22:00:00Z,2019-04-02T00:00:00Z,9424,0.7295811720987846,25726,0.8804544987850371
2211 W SARATOGA ST,1,2016-03-09T22:00:00Z,2016-03-09T22:00:00Z,2016-03-11T00:00:00Z,9425,0.729658589455756,25727,0.8804887230911393
2212 E MADISON ST,1,2018-09-13T16:15:00Z,2018-09-13T16:15:00Z,2018-09-17T00:00:00Z,9426,0.7297360068127274,25728,0.8805229473972416
2212 W NORTH AVE,1,2019-07-12T12:37:00Z,2019-07-12T12:37:00Z,NA,9427,0.7298134241696989,25729,0.8805571717033437
2213  MOUNT HOLLY ST,1,2018-12-09T22:00:00Z,2018-12-09T22:00:00Z,2018-12-12T00:00:00Z,9428,0.7298908415266703,25730,0.8805913960094459
2213  PRENTISS PL,1,2017-04-27T10:00:00Z,2017-04-27T10:00:00Z,2017-04-28T00:00:00Z,9429,0.7299682588836417,25731,0.8806256203155481
2213 E FAYETTE ST,1,2017-04-18T22:00:00Z,2017-04-18T22:00:00Z,2017-04-24T00:00:00Z,9430,0.7300456762406131,25732,0.8806598446216503
2214  BAKER ST,1,2017-01-12T16:50:00Z,2017-01-12T16:50:00Z,2017-01-23T00:00:00Z,9431,0.7301230935975845,25733,0.8806940689277525
2214  DRUID HILL AVE,1,2019-06-19T09:55:00Z,2019-06-19T09:55:00Z,2019-06-18T00:00:00Z,9432,0.730200510954556,25734,0.8807282932338547
2214  PRENTISS PL,1,2016-10-28T15:25:00Z,2016-10-28T15:25:00Z,2016-10-31T00:00:00Z,9433,0.7302779283115275,25735,0.8807625175399568
2214  SIDNEY AVE,1,2016-10-12T08:52:00Z,2016-10-12T08:52:00Z,2016-10-13T00:00:00Z,9434,0.7303553456684989,25736,0.880796741846059
2215  CEDLEY ST,1,2019-06-12T09:16:00Z,2019-06-12T09:16:00Z,2019-07-03T00:00:00Z,9435,0.7304327630254703,25737,0.8808309661521613
2215  DRUID HILL AVE,1,2016-04-14T07:23:00Z,2016-04-14T07:23:00Z,2016-04-18T00:00:00Z,9436,0.7305101803824418,25738,0.8808651904582635
2215  PENNSYLVANIA AVE,1,2016-03-23T15:51:00Z,2016-03-23T15:51:00Z,2016-03-24T00:00:00Z,9437,0.7305875977394132,25739,0.8808994147643656
2215  WEAVER LANE,1,2016-08-11T22:00:00Z,2016-08-11T22:00:00Z,2016-08-16T00:00:00Z,9438,0.7306650150963846,25740,0.8809336390704678
2215 E PRESTON ST,1,2017-02-28T16:11:00Z,2017-02-28T16:11:00Z,2017-03-07T00:00:00Z,9439,0.730742432453356,25741,0.8809678633765701
2216-2220 W LEXINGTON ST,1,2016-10-26T14:55:00Z,2016-10-26T14:55:00Z,2016-10-27T00:00:00Z,9440,0.7308198498103274,25742,0.8810020876826722
2216  BANK ST,1,2019-05-16T22:00:00Z,2019-05-16T22:00:00Z,2019-05-23T00:00:00Z,9441,0.7308972671672989,25743,0.8810363119887744
2216  BOOTH ST,1,2018-11-08T22:00:00Z,2018-11-08T22:00:00Z,2018-11-09T00:00:00Z,9442,0.7309746845242704,25744,0.8810705362948766
2216  CHRISTIAN ST,1,2018-05-02T12:00:00Z,2018-05-02T12:00:00Z,2018-05-23T00:00:00Z,9443,0.7310521018812418,25745,0.8811047606009789
2216  KIRK AVE,1,2017-07-24T14:59:00Z,2017-07-24T14:59:00Z,2017-07-27T00:00:00Z,9444,0.7311295192382132,25746,0.881138984907081
2216  PRENTISS PL,1,2016-10-28T15:36:00Z,2016-10-28T15:36:00Z,2016-10-31T00:00:00Z,9445,0.7312069365951847,25747,0.8811732092131832
2216  WILKENS AVE,1,2018-10-05T15:31:00Z,2018-10-05T15:31:00Z,2018-10-18T00:00:00Z,9446,0.7312843539521561,25748,0.8812074335192854
2216 E CHASE ST,1,2019-04-03T08:45:00Z,2019-04-03T08:45:00Z,2019-04-05T00:00:00Z,9447,0.7313617713091275,25749,0.8812416578253875
2217  CALLOW AVE,1,2018-01-25T22:00:00Z,2018-01-25T22:00:00Z,2018-01-27T00:00:00Z,9448,0.7314391886660989,25750,0.8812758821314898
2217  OREM AVE,1,2019-04-29T16:13:00Z,2019-04-29T16:13:00Z,2019-04-30T00:00:00Z,9449,0.7315166060230703,25751,0.881310106437592
2217 W PRATT ST,1,2019-04-25T15:16:00Z,2019-04-25T15:16:00Z,2019-04-29T00:00:00Z,9450,0.7315940233800418,25752,0.8813443307436942
2218  CHRISTIAN ST,1,2019-04-03T22:00:00Z,2019-04-03T22:00:00Z,2019-04-16T00:00:00Z,9451,0.7316714407370133,25753,0.8813785550497963
2218  WILKENS AVE,1,2019-01-11T14:49:00Z,2019-01-11T14:49:00Z,2019-02-05T00:00:00Z,9452,0.7317488580939847,25754,0.8814127793558986
2219  BOOTH ST,1,2017-03-15T15:43:00Z,2017-03-15T15:43:00Z,2017-03-17T00:00:00Z,9453,0.7318262754509561,25755,0.8814470036620008
2219  CHRISTIAN ST,1,2019-02-06T14:43:00Z,2019-02-06T14:43:00Z,2019-02-25T00:00:00Z,9454,0.7319036928079276,25756,0.8814812279681029
2219  HENNEMAN AVE,1,2019-06-13T16:09:00Z,2019-06-13T16:09:00Z,2019-07-01T00:00:00Z,9455,0.731981110164899,25757,0.8815154522742051
2219  PRENTISS PL,1,2018-02-06T14:14:00Z,2018-02-06T14:14:00Z,2018-02-08T00:00:00Z,9456,0.7320585275218704,25758,0.8815496765803074
2219 W SARATOGA ST,1,2017-07-05T22:00:00Z,2017-07-05T22:00:00Z,2017-07-06T00:00:00Z,9457,0.7321359448788418,25759,0.8815839008864095
222 N MONTFORD AVE,1,2018-05-31T22:00:00Z,2018-05-31T22:00:00Z,2018-06-04T00:00:00Z,9458,0.7322133622358132,25760,0.8816181251925117
2220  CEDLEY ST,1,2019-03-05T15:01:00Z,2019-03-05T15:01:00Z,2019-03-26T00:00:00Z,9459,0.7322907795927847,25761,0.8816523494986139
2220  ROSLYN AVE,1,2018-04-11T10:34:00Z,2018-04-11T10:34:00Z,2018-04-16T00:00:00Z,9460,0.7323681969497562,25762,0.8816865738047162
2220 E NORTH AVE,1,2018-07-18T14:17:00Z,2018-07-18T14:17:00Z,2018-07-19T00:00:00Z,9461,0.7324456143067276,25763,0.8817207981108183
2221  HENNEMAN AVE,1,2017-07-05T14:44:00Z,2017-07-05T14:44:00Z,2017-07-07T00:00:00Z,9462,0.732523031663699,25764,0.8817550224169205
2221  RAMSAY ST,1,2016-05-20T14:11:00Z,2016-05-20T14:11:00Z,2016-05-20T00:00:00Z,9463,0.7326004490206705,25765,0.8817892467230227
2221  RUSKIN AVE,1,2017-12-16T22:00:00Z,2017-12-16T22:00:00Z,2017-12-18T00:00:00Z,9464,0.7326778663776419,25766,0.8818234710291248
2221 E NORTH AVE,1,2016-02-24T15:54:00Z,2016-02-24T15:54:00Z,2016-02-25T00:00:00Z,9465,0.7327552837346133,25767,0.8818576953352271
2222  HENNEMAN AVE,1,2017-10-30T15:58:00Z,2017-10-30T15:58:00Z,2017-10-31T00:00:00Z,9466,0.7328327010915847,25768,0.8818919196413293
2222  RAMSAY ST,1,2019-04-11T16:05:00Z,2019-04-11T16:05:00Z,2019-04-24T00:00:00Z,9467,0.7329101184485561,25769,0.8819261439474315
2222 E NORTH AVE,1,2018-07-30T15:41:00Z,2018-07-30T15:41:00Z,2018-08-01T00:00:00Z,9468,0.7329875358055276,25770,0.8819603682535336
2223  DRUID HILL AVE,1,2017-05-25T15:46:00Z,2017-05-25T15:46:00Z,2017-05-26T00:00:00Z,9469,0.733064953162499,25771,0.8819945925596359
2223  HENNEMAN AVE,1,2018-12-19T13:15:00Z,2018-12-19T13:15:00Z,2018-12-21T00:00:00Z,9470,0.7331423705194705,25772,0.8820288168657381
